"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Catellatospora"	"Reads"	"Reads"	"Reads"	0.212728857689347	0	0.358325167475788	0.552729201215216	0.706118166145754	0.0698994291277383	0.130905633411448	NA	"prevalence"	64	47
"Planosporangium"	"Reads"	"Reads"	"Reads"	-0.155657227948551	-0.0299366818476919	0.211815951231029	0.558265430379292	0.711488639194611	0.558265430379292	0.635173958065257	NA	"abundance"	64	62
"Sandaracinus"	"Reads"	"Reads"	"Reads"	-0.184098390247665	-0.0299366818476919	0.26024619525443	0.558150225949424	0.711488639194611	0.228793837737104	0.316167862384738	NA	"abundance"	64	61
"Rhodoplanes"	"Reads"	"Reads"	"Reads"	-0.0964446347016886	-0.0299366818476919	0.110130168878645	0.565356565747917	0.718810490736638	0.565356565747917	0.642201147500061	NA	"abundance"	64	64
"Williamsia"	"Reads"	"Reads"	"Reads"	-0.17229990741308	-0.0299366818476919	0.244781968556072	0.565075667135828	0.718810490736638	0.00922743026005057	0.0291786308223221	NA	"abundance"	64	57
"Acidobacterium"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.126222366952654	0.361621063769622	0.382045184133576	0.566957279953054	0.719988555279265	0.566957279953054	0.642979015391024	NA	"abundance"	64	64
"Aquamicrobium"	"Reads"	"Reads"	"Reads"	0.186002580456229	-0.0299366818476919	0.37547333678751	0.569505532548744	0.722365687365866	0.273245608166725	0.362605703087034	NA	"abundance"	64	36
"Cystobacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-0.32533849963508	0	0.57480917437359	0.571397911551052	0.723906250933006	0.207553353783339	0.294944239586851	NA	"prevalence"	64	23
"Chthonomonas"	"Reads"	"Reads"	"Reads"	-0.135742272513867	-0.0299366818476919	0.18845612516562	0.581222217782468	0.733741523158009	0.581222217782468	0.653874995005276	NA	"abundance"	64	64
"Rhodovarius"	"Reads"	"Reads"	"Reads"	0.288769035917966	0	0.522979512799936	0.580837861736654	0.733741523158009	0.0923302981557223	0.16123350573462	NA	"prevalence"	64	17
"Conexibacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.642364542982813	0.361621063769622	0.49481916876366	0.584684315931797	0.735032347152188	0.584684315931797	0.655668354287734	NA	"abundance"	64	63
"Herpetosiphon"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-1.02980145999188	0.361621063769622	0.849730100285774	0.584997654568689	0.735032347152188	0.827773053286511	0.873829599108467	NA	"abundance"	64	36
"Sporichthya"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.176317012924276	0.361621063769622	0.309675267659094	0.58438583453708	0.735032347152188	0.58438583453708	0.655668354287734	NA	"abundance"	64	63
"Blastomonas"	"Reads"	"Reads"	"Reads"	0.164438613642892	0	0.299725512427711	0.583258922341511	0.735032347152188	0.352576270863218	0.441191697229909	NA	"prevalence"	64	22
"Myxococcus"	"Reads"	"Reads"	"Reads"	-0.267650127343903	-0.0299366818476919	0.433434505899111	0.591533871592793	0.742371533326795	0.0415161308853311	0.0898144069401567	NA	"abundance"	64	18
"Penicillium_digitatum_PHI26"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-0.330347882816981	0	0.618582845152094	0.593313971529818	0.743594919330769	0.0831748365219508	0.149714705739512	NA	"prevalence"	64	18
"Phreatobacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-1.22723148271455	0	2.30167213296448	0.593901185570361	0.743594919330769	0.672706241078287	0.734688438497336	NA	"prevalence"	64	61
"Ammoniphilus"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-2.13730751576255	0.361621063769622	0.977400943718421	0.598064328879428	0.747930565858582	0.0876231628623634	0.156517710761779	NA	"abundance"	64	21
"Burkholderia"	"Reads"	"Reads"	"Reads"	0.0445027593068716	-0.0299366818476919	0.137646134961878	0.598953944784209	0.748167032783082	0.598953944784209	0.669531320443494	NA	"abundance"	64	64
"Georgenia"	"Reads"	"Reads"	"Reads"	-0.190773410944467	-0.0299366818476919	0.310745242307778	0.608918482540161	0.759364601534436	0.574420223359556	0.649344600319498	NA	"abundance"	64	36
"Tetrasphaera"	"Reads"	"Reads"	"Reads"	0.101834365131289	-0.0299366818476919	0.255269301558308	0.610381842373593	0.759775999597899	0.034759695287962	0.078968628129933	NA	"abundance"	64	43
"Sphingomonas"	"Reads"	"Reads"	"Reads"	0.0180393229704452	-0.0299366818476919	0.0888103634081915	0.614108456244069	0.762637013103099	0.614108456244069	0.685380184870169	NA	"abundance"	64	64
"Propionibacterium"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-0.345264018033629	0	0.684064752419994	0.613752578720701	0.762637013103099	0.850812929555092	0.89278128034032	NA	"prevalence"	64	14
"Acidicapsa"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-0.169308297888329	0.361621063769622	0.569909440669284	0.616244726460115	0.764401124110805	0.100037917366403	0.170867683676923	NA	"abundance"	64	58
"Sclerotinia_borealis"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.28046048878591	0	0.563157606557003	0.618474028722163	0.766276406815858	0.00695905368064097	0.0239473317833822	NA	"prevalence"	64	25
"Candidatus_Rhabdochlamydia"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.623345417017255	0.361621063769622	0.508946048857968	0.619592579813357	0.766772740719196	0.00654888675037746	0.0231021030088692	NA	"abundance"	64	40
"Duganella"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.620633792781889	0.361621063769622	0.506156223169059	0.621372115491412	0.768084976093551	0.621372115491412	0.691288787757482	NA	"abundance"	64	64
"Spirosoma"	"Reads"	"Reads"	"Reads"	-0.178348219609483	-0.0299366818476919	0.300778026556387	0.624731904081969	0.771345287352073	0.859173856186056	0.900209025436733	NA	"abundance"	64	59
"Herpetosiphon"	"Reads"	"Reads"	"Reads"	0.138735645592329	0	0.287674562368484	0.629617033744682	0.776479205588129	0.270343497608756	0.359433968411641	NA	"prevalence"	64	36
"Gemmatimonas"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.129039103033154	0.361621063769622	0.456656119090632	0.635956691257157	0.782490491085995	0.635956691257157	0.704166557196411	NA	"abundance"	64	64
"Achromobacter"	"Reads"	"Reads"	"Reads"	0.504191580740439	0	1.06320277871218	0.635343328477299	0.782490491085995	0.392050946390652	0.477812090913607	NA	"prevalence"	64	63
"Tetrasphaera"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.802999997546244	0.361621063769622	0.820051146756826	0.639753321649548	0.786256096112448	0.026302956868681	0.0645618032231261	NA	"abundance"	64	43
"Filimonas"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.740688754743045	0.361621063769622	0.801081028558987	0.646381001658121	0.79312789036052	0.211369675936894	0.297768648436917	NA	"abundance"	64	17
"Turicibacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-0.469105284286227	0	1.02386620095261	0.646829955528102	0.79312789036052	0.312422918789932	0.404651086698399	NA	"prevalence"	64	35
"Pilimelia"	"Reads"	"Reads"	"Reads"	-0.220413656644753	-0.0299366818476919	0.40645263096752	0.649049402480626	0.794936653496913	0.0207148693772379	0.0548748615200792	NA	"abundance"	64	16
"Hansschlegelia"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-0.279561092747141	0	0.617714727048229	0.650856144736921	0.796236383252041	0.878098568332034	0.915936396685123	NA	"prevalence"	64	22
"Angustibacter"	"Reads"	"Reads"	"Reads"	0.0248930583343378	-0.0299366818476919	0.119392080094418	0.658867865766744	0.805115424071948	0.658867865766744	0.723826669433888	NA	"abundance"	64	64
"Dyadobacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	13.9969935391432	0	31.970596235327	0.661525227624954	0.80743879211823	6.68835304629579e-05	0.000603828687720099	NA	"prevalence"	64	60
"Kaistia"	"Reads"	"Reads"	"Reads"	-0.146351322557069	-0.0299366818476919	0.265727084191354	0.664467517273754	0.808464056089313	0.0489431044004527	0.101651062985556	NA	"abundance"	64	52
"Pseudolabrys"	"Reads"	"Reads"	"Reads"	0.0106051372455279	-0.0299366818476919	0.0874274491316334	0.664467472593312	0.808464056089313	0.664467472593312	0.728837759000789	NA	"abundance"	64	64
"Streptosporangium"	"Reads"	"Reads"	"Reads"	-1.09023554466973	0	2.51483800456844	0.664636180942338	0.808464056089313	1.97964501458589e-05	0.000213801661575276	NA	"prevalence"	64	63
"Xanthomonas"	"Reads"	"Reads"	"Reads"	0.0721469781953187	-0.0299366818476919	0.23584657050178	0.668609367560266	0.812371791301893	0.209771074603585	0.296893738652654	NA	"abundance"	64	59
"Bacteriovorax"	"Reads"	"Reads"	"Reads"	-0.166633261756092	-0.0299366818476919	0.31790376986601	0.670113322340583	0.813273895749708	0.00539885226255837	0.0200806520452256	NA	"abundance"	64	47
"Anoxybacillus"	"Reads"	"Reads"	"Reads"	0.217000935716717	0	0.511864727820159	0.671608142347208	0.814162878577546	0.892158787827348	0.929221764176259	NA	"prevalence"	64	48
"Motilibacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.163011539762374	0.361621063769622	0.454919751951825	0.674862019933865	0.817179860872299	0.194601425867348	0.282836854987325	NA	"abundance"	64	60
"Mucilaginibacter"	"Reads"	"Reads"	"Reads"	-0.107611558830449	-0.0299366818476919	0.185392607622389	0.67910553838947	0.82138699320493	0.67910553838947	0.740267217312745	NA	"abundance"	64	64
"Staphylococcus"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-0.0836493634920549	0.361621063769622	1.05257983674691	0.679876769895021	0.821389581728374	0.0174843825579309	0.0487064942685219	NA	"abundance"	64	17
"Spirilliplanes"	"Reads"	"Reads"	"Reads"	-0.0814557584245558	-0.0299366818476919	0.121188560718648	0.681353241193623	0.821640932228756	0.681353241193623	0.741565853206082	NA	"abundance"	64	64
"Williamsia"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-0.465019664064951	0	1.13350654696067	0.681623469995017	0.821640932228756	0.898636385141986	0.934581840547665	NA	"prevalence"	64	57
"Williamsia"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.0748619375123724	0.361621063769622	0.674496665591946	0.68394238492522	0.823506727283128	0.898636385141986	0.934581840547665	NA	"abundance"	64	57
"Candidatus_Amoebophilus"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.807304951545849	0.361621063769622	1.09479824793313	0.693141849790537	0.83364357609943	0.0312367386454355	0.0735845319768313	NA	"abundance"	64	13
"Bacteriovorax"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.626294785771839	0.361621063769622	0.663703976685565	0.696411808942496	0.835694170730995	0.1091464716872	0.182430531248606	NA	"abundance"	64	47
"Candidatus_Methylacidiphilum"	"Reads"	"Reads"	"Reads"	-0.121539678843132	-0.0299366818476919	0.232009203478764	0.69638315374903	0.835694170730995	0.69638315374903	0.756750733640587	NA	"abundance"	64	62
"Anaeromyxobacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.614104726322956	0.361621063769622	0.637931369907347	0.699166869756311	0.838058604825746	0.699166869756311	0.758601456829877	NA	"abundance"	64	64
"SM1A02"	"Reads"	"Reads"	"Reads"	-0.136000979030867	-0.0299366818476919	0.272583525948069	0.700023544189528	0.838144781608089	0.0493278525402465	0.101788216557897	NA	"abundance"	64	58
"Acidobacterium"	"Reads"	"Reads"	"Reads"	0.0236924310227131	-0.0299366818476919	0.137217609790742	0.70337096178598	0.839555363697167	0.70337096178598	0.761985208601479	NA	"abundance"	64	64
"Candidatus_Entotheonella"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.244044626826262	0	0.641346250991707	0.703559972386671	0.839555363697167	0.000312011157045603	0.00223501869638789	NA	"prevalence"	64	48
"Herpetosiphon"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-0.211350123074031	0	0.55245346785829	0.702041302402356	0.839555363697167	0.827773053286511	0.873829599108467	NA	"prevalence"	64	36
"Variibacter"	"Reads"	"Reads"	"Reads"	-0.00449789203203046	-0.0299366818476919	0.0581770798248747	0.705612222134152	0.841064568347404	0.705612222134152	0.763235408225231	NA	"abundance"	64	64
"Actinomycetospora"	"Reads"	"Reads"	"Reads"	-0.0947419477398883	-0.0299366818476919	0.172969800437946	0.713034544371634	0.847075521011018	0.713034544371634	0.770077307921365	NA	"abundance"	64	63
"Actinophytocola"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.0919629909226185	0.361621063769622	0.709149114232918	0.712664604287968	0.847075521011018	0.174154869921097	0.25847086402666	NA	"abundance"	64	59
"Bryobacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.455731532239295	0.361621063769622	0.221487116973569	0.717751750792537	0.850719646929617	0.717751750792537	0.77398115062421	NA	"abundance"	64	64
"Cryptosporangium"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.661851155471652	0.361621063769622	0.819451611010308	0.719943021676585	0.850719646929617	0.719943021676585	0.775153376099636	NA	"abundance"	64	62
"Glarea_lozoyensis_74030"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-0.277298199561497	0.361621063769622	1.50683055533822	0.718576637842792	0.850719646929617	0.0334982805891467	0.0768489966456895	NA	"abundance"	64	27
"Nitratireductor"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.130233880150417	0.361621063769622	0.622072583946203	0.717118620650535	0.850719646929617	0.919978125217344	0.949742123386141	NA	"abundance"	64	62
"Ohtaekwangia"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-0.2881646866078	0	0.804153286063651	0.720084794779376	0.850719646929617	0.921647477886296	0.950068325221997	NA	"prevalence"	64	10
"Spirosoma"	"Reads"	"Reads"	"Reads"	0.215927008194218	0	0.605348863954654	0.721317557729018	0.851234421717781	0.859173856186056	0.900209025436733	NA	"prevalence"	64	59
"Acidibacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.463116450750871	0.361621063769622	0.251808426374124	0.725518245921333	0.852424077716153	0.725518245921333	0.778767291493541	NA	"abundance"	64	64
"Chelatococcus_sp._P-102"	"Reads"	"Reads"	"Reads"	-0.13168256677207	-0.0299366818476919	0.284716714022007	0.724304101174357	0.852424077716153	0.029316470527804	0.069763262069554	NA	"abundance"	64	33
"Kineosporia"	"Reads"	"Reads"	"Reads"	0.0347277541812242	-0.0299366818476919	0.180899522921879	0.724982328242599	0.852424077716153	0.724982328242599	0.778767291493541	NA	"abundance"	64	64
"Rhynchosporium_orthosporum"	"Reads"	"Reads"	"Reads"	-0.281441393067971	-0.0299366818476919	0.70437781538352	0.724702424228682	0.852424077716153	0.0386776985560529	0.085652190493215	NA	"abundance"	64	22
"Frigoribacterium"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.543557411425098	0.361621063769622	0.504555976185254	0.726998854939389	0.853096737060228	0.726998854939389	0.779165184988475	NA	"abundance"	64	59
"Chitinophaga"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.537744891716454	0	1.54434653984639	0.727688321593509	0.853096737060228	0.212085931935126	0.297768648436917	NA	"prevalence"	64	62
"Frankia"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.191339193167282	0.361621063769622	0.499999454973142	0.741954601435732	0.866966645878951	0.374413977283788	0.460312805697407	NA	"abundance"	64	51
"Low Abundance OTU Group"	"Reads"	"Reads"	"Reads"	0.0977788893971247	0	0.296015551183679	0.741160651734094	0.866966645878951	0.576243795321163	0.650358752918741	NA	"prevalence"	64	26
"OM27_clade"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.691294380569908	0.361621063769622	0.729329087526192	0.750426562799989	0.875907725759987	0.937713099444172	0.962389759955861	NA	"abundance"	64	62
"Aminobacter"	"Reads"	"Reads"	"Reads"	0.0561072811545144	-0.0299366818476919	0.270794236865583	0.75300437205607	0.877957062615592	0.246860342810275	0.333903585072858	NA	"abundance"	64	56
"Chitinophaga"	"Reads"	"Reads"	"Reads"	0.0366361317848794	-0.0299366818476919	0.212256333896112	0.756789699524401	0.87933110728815	0.156166474409005	0.237291915660436	NA	"abundance"	64	62
"Corallococcus"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.772144506581731	0.361621063769622	1.30794975032352	0.75622383189731	0.87933110728815	0.670604349079777	0.73442161162871	NA	"abundance"	64	55
"Cytophaga"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.673903476411507	0.361621063769622	0.950659706000155	0.755764086976414	0.87933110728815	0.940348818789535	0.963685942759495	NA	"abundance"	64	58
"Polynucleobacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.229959829503678	0.361621063769622	0.401008211691275	0.757476234742601	0.87933110728815	0.528076192718652	0.604746308790365	NA	"abundance"	64	23
"Aneurinibacillus"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.185876290897256	0	0.610177465605879	0.760650553278647	0.882057319111395	0.942711842354182	0.964699290572355	NA	"prevalence"	64	18
"Hirschia"	"Reads"	"Reads"	"Reads"	0.0364007619268056	-0.0299366818476919	0.228273798966148	0.773473499235201	0.893984308586992	0.0497550970441221	0.102128883406356	NA	"abundance"	64	61
"Meganema"	"Reads"	"Reads"	"Reads"	-0.116606210080562	-0.0299366818476919	0.299920881374419	0.775091216260145	0.893984308586992	0.427846156100772	0.512539251847683	NA	"abundance"	64	37
"Sandaracinus"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.516655513210076	0.361621063769622	0.523811051916919	0.773937403871941	0.893984308586992	0.773937403871941	0.823187965936519	NA	"abundance"	64	61
"Umezawaea"	"Reads"	"Reads"	"Reads"	-0.0927828313448941	-0.0299366818476919	0.216546853856263	0.775121226359134	0.893984308586992	0.94942953716578	0.96874932425927	NA	"abundance"	64	33
"Procabacter"	"Reads"	"Reads"	"Reads"	0.130418920162057	0	0.450491359484953	0.772195940767244	0.893984308586992	0.772195940767244	0.822582018844621	NA	"prevalence"	64	14
"Tahibacter"	"Reads"	"Reads"	"Reads"	-0.106163355956595	-0.0299366818476919	0.267177590488952	0.777582759597523	0.895855865426273	0.114427914807141	0.189007991046148	NA	"abundance"	64	56
"Domibacillus"	"Reads"	"Reads"	"Reads"	0.050589290492531	-0.0299366818476919	0.287767607025574	0.781442743628754	0.899332812710678	0.630060260330996	0.698739814774659	NA	"abundance"	64	54
"Acidothermus"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.197579606961422	0.361621063769622	0.59162162834208	0.786928353253486	0.904383253980771	0.786928353253486	0.834944746824018	NA	"abundance"	64	64
"Desulfosporosinus"	"Reads"	"Reads"	"Reads"	0.0272055654983842	-0.0299366818476919	0.210291605661444	0.789124980868331	0.904383253980771	0.44393608435106	0.526149445254744	NA	"abundance"	64	42
"Clostridium_sensu_stricto_13"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.435682200321751	0	1.62978001231451	0.789218345234156	0.904383253980771	0.0665393902102034	0.126434760921616	NA	"prevalence"	64	62
"Umezawaea"	"Reads"	"Reads"	"Reads"	0.0864307414290851	0	0.321654039359011	0.78815504625085	0.904383253980771	0.94942953716578	0.96874932425927	NA	"prevalence"	64	33
"Candidatus_Amoebophilus"	"Reads"	"Reads"	"Reads"	-0.118363918869739	-0.0299366818476919	0.326340162547347	0.792141216804925	0.90482012785846	0.0513214505505171	0.10473156478623	NA	"abundance"	64	13
"Rhodobacter"	"Reads"	"Reads"	"Reads"	0.0471688461843836	-0.0299366818476919	0.286216251933196	0.791727873174429	0.90482012785846	0.131300236207919	0.209330490124309	NA	"abundance"	64	18
"Stenotrophomonas"	"Reads"	"Reads"	"Reads"	0.0605595127424671	-0.0299366818476919	0.339825719665999	0.791174049711146	0.90482012785846	0.0385135243821716	0.0855585256844445	NA	"abundance"	64	56
"Goodfellowiella"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	0.901288907350174	0.361621063769622	0.770290058353344	0.796453674797265	0.908774064832777	0.119926155718302	0.195786421661042	NA	"abundance"	64	56
"CL500-29_marine_group"	"Reads"	"Reads"	"Reads"	-0.0610902020421556	-0.0299366818476919	0.117743623822917	0.79833946621826	0.909953628517718	0.79833946621826	0.845300611289922	NA	"abundance"	64	64
